ts,ms_played,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,skipped
2024-11-21 04:50:24+00:00,114061,Cafe Malibú,Sech,El Bloke Hills,True
2024-11-21 13:11:37+00:00,4905,Cafe Malibú,Sech,El Bloke Hills,True
2024-11-21 13:11:39+00:00,1315,ID,Young Miko,ID,True
2024-11-21 13:15:20+00:00,224475,Si La Calle Llama - Remix,Eladio Carrion,3MEN2 KBRN,False
2024-11-21 13:18:51+00:00,189710,Qué Pasaría...,Rauw Alejandro,Cosa Nuestra,False
2024-11-21 13:19:25+00:00,35335,Tu Boda,Oscar Maydon,Tu Boda,True
2024-11-21 13:19:28+00:00,3723,EN MI MUNDO,Jasiel Nuñez,LA ODISEA,True
2024-11-21 13:19:30+00:00,1448,Presidente,Gabito Ballesteros,Presidente,True
2024-11-21 13:19:32+00:00,1889,NEL,Fuerza Regida,PERO NO TE ENAMORES,True
2024-11-21 13:19:37+00:00,3408,HABLAME CLARO,Yandel,HABLAME CLARO,True
2024-11-21 13:22:20+00:00,165400,Doblexxó,J Balvin,Doblexxó,False
2024-11-21 13:25:57+00:00,218380,OTRA NOCHE (feat. Darell),Myke Towers,LA PANTERA NEGRA,False
2024-11-21 13:30:10+00:00,253570,Déjame Entrar,Rauw Alejandro,Cosa Nuestra,False
2024-11-21 13:33:31+00:00,127213,LA CYBER,Nicky Jam,INSOMNIO,True
2024-11-21 16:58:41+00:00,3832,SEXXXMACHINE,Rauw Alejandro,Cosa Nuestra,True
2024-11-21 17:02:54+00:00,243694,QUÉ RICO CH**GAMOS,Rauw Alejandro,SATURNO,False
2024-11-21 17:08:11+00:00,318557,Tiroteo - Remix,Marc Seguí,Tiroteo,False
2024-11-21 17:11:57+00:00,230691,La Jumpa,Arcángel,La Jumpa,False
2024-11-21 17:12:32+00:00,35547,Passoa,JHAYCO,Le Clique: Vida Rockstar (X),True
2024-11-21 17:12:33+00:00,1208,FRÍO,Myke Towers,LA PANTERA NEGRA,True
2024-11-21 17:17:15+00:00,284296,FANTASMA | AVC,Tainy,DATA,False
2024-11-21 17:20:07+00:00,30409,FERXXO 151,Feid,"MOR, No Le Temas a La Oscuridad",True
2024-11-21 17:20:09+00:00,1834,Cafe Malibú,Sech,El Bloke Hills,True
2024-11-21 17:20:11+00:00,1330,ID,Young Miko,ID,True
2024-11-21 17:20:12+00:00,1462,Si La Calle Llama - Remix,Eladio Carrion,3MEN2 KBRN,True
2024-11-21 17:23:24+00:00,189710,Qué Pasaría...,Rauw Alejandro,Cosa Nuestra,False
2024-11-21 17:24:27+00:00,44632,Tu Boda,Oscar Maydon,Tu Boda,True
2024-11-21 17:30:03+00:00,33911,105 F Remix,KEVVO,105 F Remix,False
2024-11-22 04:12:32+00:00,120320,14 FEBREROS,Quevedo,BUENAS NOCHES,True
2024-11-22 04:15:17+00:00,156975,KASSANDRA,Quevedo,BUENAS NOCHES,True
2024-11-22 04:15:18+00:00,995,DURO,Quevedo,BUENAS NOCHES,True
2024-11-22 04:35:47+00:00,65450,IGUALES,Quevedo,BUENAS NOCHES,True
2024-11-22 04:37:44+00:00,117940,IGUALES,Quevedo,BUENAS NOCHES,False
2024-11-22 04:41:18+00:00,213528,GRAN VÍA,Quevedo,BUENAS NOCHES,False
2024-11-22 04:44:35+00:00,197418,CHAPIADORA.COM,Quevedo,BUENAS NOCHES,False
2024-11-22 04:47:27+00:00,171685,POR ATRÁS,Quevedo,BUENAS NOCHES,False
2024-11-22 04:50:19+00:00,172422,14 FEBREROS,Quevedo,BUENAS NOCHES,False
2024-11-22 04:55:47+00:00,165810,LA 125,Quevedo,BUENAS NOCHES,False
2024-11-22 13:11:44+00:00,17084,LA 125,Quevedo,BUENAS NOCHES,True
2024-11-22 13:11:48+00:00,3299,ADIVINO,Myke Towers,ADIVINO,True
2024-11-22 13:15:35+00:00,229787,Ni Me Conozco,Rauw Alejandro,Cosa Nuestra,False
2024-11-22 13:18:47+00:00,197800,AUNQUE LLEGUE OTRO (feat. Jay Wheeler),Myke Towers,LA PANTERA NEGRA,False
2024-11-22 13:22:20+00:00,217547,Nueva Era,Duki,AMERI,False
2024-11-22 13:22:22+00:00,4310,DE CAROLINA,Rauw Alejandro,SATURNO,True
2024-11-22 13:22:26+00:00,3750,DURO,Quevedo,DURO,True
2024-11-22 13:22:30+00:00,3359,La Jumpa,Arcángel,La Jumpa,True
2024-11-22 13:22:38+00:00,8205,+57,KAROL G,+57,True
2024-11-22 13:22:43+00:00,4590,Qué Pasaría...,Rauw Alejandro,Cosa Nuestra,True
2024-11-22 13:27:06+00:00,266787,Pasaporte,Rauw Alejandro,Pasaporte,False
2024-11-22 13:30:21+00:00,200000,Baja Pa' Acá,Rauw Alejandro,Cosa Nuestra,False
2024-11-22 13:52:18+00:00,93013,Si Te Preguntan... - feat. Nicky Jam & Jay Wheeler,Prince Royce,Si Te Preguntan...,False
2024-11-22 19:39:44+00:00,87638,Ella Baila Sola,Eslabon Armado,DESVELADO,True
2024-11-22 19:39:47+00:00,2446,11 Y ONCE,Tainy,DATA,True
2024-11-22 19:39:48+00:00,1570,Sata,Caleb Calloway,Sata,True
2024-11-22 19:39:50+00:00,1866,Kyoto,Omar Courtz,Kyoto,True
2024-11-22 19:39:52+00:00,1515,Amigos y Enemigos (feat. Bad Bunny & Almighty) - Remix,Trap Capos,Amigos y Enemigos,True
2024-11-22 19:39:56+00:00,3835,Khé?,Rauw Alejandro,Cosa Nuestra,True
2024-11-22 19:39:58+00:00,1816,DEJA VU,Tainy,DYNASTY,True
2024-11-22 19:40:00+00:00,2314,Pasaporte,Rauw Alejandro,Pasaporte,True
2024-11-22 19:40:04+00:00,3471,Baja Pa' Acá,Rauw Alejandro,Cosa Nuestra,True
2024-11-22 19:40:05+00:00,1372,LUCES DE COLORES,Omar Courtz,LUCES DE COLORES,True
2024-11-22 19:40:09+00:00,3443,DE CAROLINA,Rauw Alejandro,SATURNO,True
2024-11-22 19:40:11+00:00,2318,P I E N S A S E N M I,Omar Courtz,PRIMERA MUSA,True
2024-11-22 19:40:13+00:00,2084,Tú Con Él,Rauw Alejandro,Cosa Nuestra,True
2024-11-22 19:40:15+00:00,1416,Martini,Dei V,Quién es Dei V?,True
2024-11-22 19:40:17+00:00,1839,Goteras,Omar Montes,Goteras,True
2024-11-22 19:40:19+00:00,2152,OTRA NOCHE (feat. Darell),Myke Towers,LA PANTERA NEGRA,True
2024-11-22 19:40:21+00:00,2048,58,JHAYCO,58,True
2024-11-22 19:40:23+00:00,1479,Si Te Preguntan... - feat. Nicky Jam & Jay Wheeler,Prince Royce,Si Te Preguntan...,True
2024-11-22 19:40:24+00:00,1466,Sata,Caleb Calloway,Sata,True
2024-11-22 19:40:26+00:00,1763,S E X P L A Y L I S T 1,Omar Courtz,PRIMERA MUSA,True
2024-11-22 19:40:28+00:00,1491,La Jumpa,Arcángel,La Jumpa,True
2024-11-22 19:40:29+00:00,1558,ADIVINO,Myke Towers,ADIVINO,True
2024-11-22 19:40:31+00:00,1854,Q U E V A S H A C E R H O Y ?,Omar Courtz,PRIMERA MUSA,True
2024-11-22 19:40:33+00:00,1691,Cuando Te Vi | CROSSOVER #5,Big One,Cuando Te Vi | CROSSOVER #5,True
2024-11-22 19:40:36+00:00,2631,DURO,Quevedo,DURO,True
2024-11-22 19:40:38+00:00,1718,SIN PODERES,Alvaro Diaz,SAYONARA,True
2024-11-22 19:40:39+00:00,1647,AL CALLAO',Rauw Alejandro,PLAYA SATURNO,True
2024-11-22 19:40:42+00:00,2383,Se Fue,Rauw Alejandro,Cosa Nuestra,True
2024-11-22 19:40:43+00:00,1418,Revolú,Rauw Alejandro,Cosa Nuestra,True
2024-11-22 19:40:46+00:00,2328,11 Y ONCE,Tainy,DATA,True
2024-11-22 19:40:54+00:00,7976,Doblexxó,J Balvin,Doblexxó,True
2024-11-22 19:59:08+00:00,157269,Ni Me Conozco,Rauw Alejandro,Cosa Nuestra,True
2024-11-22 19:59:11+00:00,3406,Ni Me Conozco,Rauw Alejandro,Cosa Nuestra,True
2024-11-22 19:59:43+00:00,31686,Khé?,Rauw Alejandro,Cosa Nuestra,True
2024-11-22 20:00:59+00:00,75724,POR ATRÁS,Quevedo,BUENAS NOCHES,True
2024-11-22 20:02:06+00:00,67435,MR. MOONDIAL,Quevedo,BUENAS NOCHES,True
2024-11-22 20:15:42+00:00,70238,TE FALLÉ,Quevedo,BUENAS NOCHES,False
2024-11-23 04:31:49+00:00,695,TE FALLÉ,Quevedo,BUENAS NOCHES,True
2024-11-23 04:31:54+00:00,1482,LA RANGER (feat. Myke Towers),The Academy: Segunda Misión,LA RANGER (feat. Myke Towers),True
2024-11-23 04:35:51+00:00,240000,IA,Clarent,IA,False
2024-11-23 04:39:35+00:00,229497,LA CANCIÓN,J Balvin,OASIS,False
2024-11-23 04:39:45+00:00,12241,Un no se que,Dr. Bellido,Un no se que,True
2024-11-23 04:39:51+00:00,5322,Criminal,NATTI NATASHA,Criminal,True
2024-11-23 04:39:53+00:00,0,Creep - R3HAB Chill Remix,R3HAB,Creep,True
2024-11-23 04:39:54+00:00,0,The Business,Tiësto,The Business,True
2024-11-23 04:39:57+00:00,3004,We're Good,Dua Lipa,Future Nostalgia,True
2024-11-23 04:39:59+00:00,1250,Prisoner (feat. Dua Lipa),Miley Cyrus,Plastic Hearts,True
2024-11-23 04:40:01+00:00,741,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Riton,Friday (feat. Mufasa & Hypeman),True
2024-11-23 04:40:08+00:00,4576,ESE VATO,DOMELIPA,ESE VATO,True
2024-11-23 04:40:10+00:00,1362,Pa’ Qué Volviste?,ELENA ROSE,Pa’ Qué Volviste?,True
2024-11-23 04:40:29+00:00,18014,Dios Te Cuide,Manuel Turizo,Dios Te Cuide,True
2024-11-23 04:40:32+00:00,3600,Pasaporte,Rauw Alejandro,Pasaporte,True
2024-11-23 04:40:34+00:00,1937,Si Te Preguntan... - feat. Nicky Jam & Jay Wheeler,Prince Royce,Si Te Preguntan...,True
2024-11-23 04:44:34+00:00,242819,AL CALLAO',Rauw Alejandro,PLAYA SATURNO,False
2024-11-23 04:44:45+00:00,12720,SE ME OLVIDA,Maisak,SE ME OLVIDA,True
2024-11-23 04:44:49+00:00,4078,HABLAME CLARO,Yandel,HABLAME CLARO,True
2024-11-23 04:44:54+00:00,4811,Ferxxoko,Joyce Santana,Ferxxoko,True
2024-11-23 04:44:57+00:00,2316,DEGENERE 👑 (feat. benny blanco),Myke Towers,LA PANTERA NEGRA,True
2024-11-23 04:44:59+00:00,1912,LA CYBER,Nicky Jam,LA CYBER,True
2024-11-23 04:52:52+00:00,211797,Q U E V A S H A C E R H O Y ?,Omar Courtz,PRIMERA MUSA,False
2024-11-23 13:06:16+00:00,3112,Q U E V A S H A C E R H O Y ?,Omar Courtz,PRIMERA MUSA,True
2024-11-23 13:09:10+00:00,176720,Doblexxó,J Balvin,Doblexxó,False
2024-11-23 13:12:41+00:00,216450,Goteras,Omar Montes,Goteras,False
2024-11-23 13:15:35+00:00,178375,DEJA VU,Tainy,DYNASTY,False
2024-11-23 13:19:09+00:00,219460,TE FALLÉ,Quevedo,BUENAS NOCHES,False
2024-11-23 13:21:45+00:00,160373,FRÍO,Myke Towers,LA PANTERA NEGRA,False
2024-11-23 13:35:19+00:00,73939,La Jumpa,Arcángel,La Jumpa,False
2024-11-23 19:14:17+00:00,3294,La Jumpa,Arcángel,La Jumpa,True
2024-11-23 19:17:25+00:00,191018,Qué Pasaría...,Rauw Alejandro,Cosa Nuestra,False
2024-11-23 19:22:51+00:00,166244,Khé?,Rauw Alejandro,Cosa Nuestra,True
2024-11-23 19:39:25+00:00,156117,Ni Me Conozco,Rauw Alejandro,Cosa Nuestra,False
2024-11-23 19:54:28+00:00,131583,Nueva Era,Duki,AMERI,True
2024-11-23 19:54:30+00:00,1594,Khé?,Rauw Alejandro,Cosa Nuestra,True
2024-11-23 19:58:05+00:00,217547,Nueva Era,Duki,AMERI,False
2024-11-23 19:58:08+00:00,4964,La Santa,Bad Bunny,YHLQMDLG,True
2024-11-23 20:15:56+00:00,140153,S E X P L A Y L I S T 1,Omar Courtz,PRIMERA MUSA,False
2024-11-23 21:18:27+00:00,49271,S E X P L A Y L I S T 1,Omar Courtz,PRIMERA MUSA,True
2024-11-23 21:18:29+00:00,1725,Khé?,Rauw Alejandro,Cosa Nuestra,True
2024-11-23 21:18:31+00:00,1771,TE FALLÉ,Quevedo,BUENAS NOCHES,True
2024-11-23 21:18:33+00:00,2052,HABLAME CLARO,Yandel,HABLAME CLARO,True
2024-11-23 21:22:30+00:00,240000,IA,Clarent,IA,False
2024-11-23 21:22:33+00:00,4674,ADIVINO,Myke Towers,ADIVINO,True
2024-11-23 21:24:16+00:00,71469,Cosa De Locos,J Balvin,Rayo,False
2024-11-24 19:16:57+00:00,183172,KASSANDRA,Quevedo,BUENAS NOCHES,False
2024-11-24 19:17:03+00:00,5278,DURO,Quevedo,BUENAS NOCHES,True
2024-11-24 19:20:05+00:00,183316,IGUALES,Quevedo,BUENAS NOCHES,False
2024-11-24 19:23:39+00:00,213528,GRAN VÍA,Quevedo,BUENAS NOCHES,False
2024-11-24 19:26:56+00:00,197418,CHAPIADORA.COM,Quevedo,BUENAS NOCHES,False
2024-11-24 19:29:48+00:00,171685,POR ATRÁS,Quevedo,BUENAS NOCHES,False
2024-11-24 19:32:40+00:00,172422,14 FEBREROS,Quevedo,BUENAS NOCHES,False
2024-11-24 19:35:55+00:00,194286,LA 125,Quevedo,BUENAS NOCHES,False
2024-11-24 19:38:56+00:00,181261,HALO,Quevedo,BUENAS NOCHES,False
2024-11-24 19:41:42+00:00,165762,MR. MOONDIAL,Quevedo,BUENAS NOCHES,False
2024-11-24 19:43:55+00:00,132678,QUE ASCO DE TODO,Quevedo,BUENAS NOCHES,True
2024-11-24 19:44:56+00:00,60930,NOEMÚ,Quevedo,BUENAS NOCHES,True
2024-11-24 19:45:28+00:00,31270,SHIBATTO,Quevedo,BUENAS NOCHES,True
2024-11-24 19:48:38+00:00,191018,Qué Pasaría...,Rauw Alejandro,Cosa Nuestra,False
2024-11-24 19:52:23+00:00,229787,Ni Me Conozco,Rauw Alejandro,Cosa Nuestra,False
2024-11-24 19:55:44+00:00,206066,Khé?,Rauw Alejandro,Cosa Nuestra,False
2024-11-24 19:59:16+00:00,217005,Nueva Era,Duki,AMERI,False
2024-11-24 19:59:16+00:00,3320,BADGYAL,SAIKO,SAKURA,True
2024-11-24 19:59:17+00:00,890,IGUALES,Quevedo,BUENAS NOCHES,True
2024-11-24 19:59:18+00:00,780,SHIBATTO,Quevedo,BUENAS NOCHES,True
2024-11-24 19:59:18+00:00,670,Goteras,Omar Montes,Goteras,True
2024-11-24 19:59:19+00:00,880,DEGENERE 👑 (feat. benny blanco),Myke Towers,LA PANTERA NEGRA,True
2024-11-24 19:59:21+00:00,1290,IA,Clarent,IA,True
2024-11-24 19:59:22+00:00,930,AUNQUE LLEGUE OTRO (feat. Jay Wheeler),Myke Towers,LA PANTERA NEGRA,True
2024-11-24 19:59:23+00:00,720,noche de sexoO,Raul Clyde,DESTINO 2014 (49 EDITION),True
2024-11-24 19:59:24+00:00,900,Nueva Era,Duki,AMERI,True
2024-11-24 19:59:25+00:00,710,Baja Pa' Acá,Rauw Alejandro,Cosa Nuestra,True
2024-11-24 19:59:26+00:00,980,Doblexxó,J Balvin,Doblexxó,True
2024-11-24 19:59:29+00:00,2660,Cuando Te Vi | CROSSOVER #5,Big One,Cuando Te Vi | CROSSOVER #5,True
2024-11-24 20:03:03+00:00,215511,Revolú,Rauw Alejandro,Cosa Nuestra,False
2024-11-24 20:06:58+00:00,240000,IA,Clarent,IA,False
2024-11-24 20:10:13+00:00,200000,Baja Pa' Acá,Rauw Alejandro,Cosa Nuestra,False
2024-11-24 20:13:05+00:00,176720,Doblexxó,J Balvin,Doblexxó,False
2024-11-24 20:17:08+00:00,247840,Kyoto,Omar Courtz,Kyoto,False
2024-11-24 20:21:52+00:00,289131,Tú Con Él,Rauw Alejandro,Cosa Nuestra,False
2024-11-24 20:25:01+00:00,194400,noche de sexoO,Raul Clyde,DESTINO 2014 (49 EDITION),False
2024-11-24 20:28:40+00:00,224022,Q U E V A S H A C E R H O Y ?,Omar Courtz,PRIMERA MUSA,False
2024-11-24 20:32:19+00:00,223764,OTRA NOCHE (feat. Darell),Myke Towers,LA PANTERA NEGRA,False
2024-11-24 20:32:19+00:00,3490,Vida De Rock,Duki,AMERI,True
2024-11-24 20:32:20+00:00,1150,58,JHAYCO,58,True
2024-11-24 20:32:22+00:00,1120,LA CYBER,Nicky Jam,LA CYBER,True
2024-11-24 20:36:47+00:00,266787,Pasaporte,Rauw Alejandro,Pasaporte,False
2024-11-24 21:27:51+00:00,138226,SHIBATTO,Quevedo,BUENAS NOCHES,False
2024-11-24 21:28:07+00:00,20775,AUNQUE LLEGUE OTRO (feat. Jay Wheeler),Myke Towers,LA PANTERA NEGRA,True
2024-11-24 21:30:57+00:00,170762,Tu No Metes Cabra,Bad Bunny,Tu No Metes Cabra,False
2024-11-24 21:31:33+00:00,39567,Tiroteo - Remix,Marc Seguí,Tiroteo,True
2024-11-24 21:31:34+00:00,1110,Vete,Bad Bunny,Vete,True
2024-11-24 21:31:35+00:00,760,Duro De Verdad pt.2,Los Sufridos,Duro De Verdad pt.2,True
2024-11-24 21:31:36+00:00,1010,Ferxxo 100,Feid,Ferxxo 100,True
2024-11-24 21:31:37+00:00,810,Imaginaste,JHAYCO,Famouz,True
2024-11-24 21:31:38+00:00,670,Feliz Cumpleaños Ferxxo,Feid,Feliz Cumpleaños Ferxxo,True
2024-11-24 21:31:39+00:00,800,Sata,Caleb Calloway,Sata,True
2024-11-24 21:31:40+00:00,640,Bella,Wolfine,Bella,True
2024-11-24 21:31:42+00:00,1740,Copa Vacía,Shakira,Copa Vacía,True
2024-11-24 21:31:43+00:00,1160,De Tanto Chimbiar,Feid,Larga vida al perreo,True
2024-11-24 21:31:44+00:00,850,Entre Nosotros (Remix) [con Nicki Nicole],Tiago PZK,Entre Nosotros (Remix) [con Nicki Nicole],True
2024-11-24 21:31:45+00:00,1230,La Gozadera (feat. Marc Anthony),Gente De Zona,Visualízate,True
2024-11-24 21:31:46+00:00,700,MALA (feat. Anuel AA),6ix9ine,DUMMY BOY,True
2024-11-24 21:31:47+00:00,760,LA CAPI,Myke Towers,LVEU: VIVE LA TUYA...NO LA MIA,True
2024-11-24 21:31:49+00:00,1280,NO PIENSO LLAMAR,Soge Culebra,NO PIENSO LLAMAR,True
2024-11-24 21:31:50+00:00,770,Columbia,Quevedo,Columbia,True
2024-11-24 21:31:50+00:00,720,JPN,Alvaro Diaz,SAYONARA: FINALES ALTERNOS,True
2024-11-24 21:31:52+00:00,1500,ID,Young Miko,ID,True
2024-11-24 21:31:53+00:00,850,HABLAME CLARO,Yandel,HABLAME CLARO,True
2024-11-24 21:31:54+00:00,650,Desesperados,Rauw Alejandro,VICE VERSA,True
2024-11-24 21:31:55+00:00,800,JOYYY,Raul Clyde,DESTINO 2014,True
2024-11-24 21:34:39+00:00,165210,BOREAL,SAIKO,SAKURA,False
2024-11-24 21:37:14+00:00,160212,Bar,TINI,Bar,False
2024-11-24 21:39:42+00:00,152315,EXOTIC,Gonzy,DESAHOGO,False
2024-11-24 21:39:42+00:00,2616,LA ÚLTIMA,Quevedo,LA ÚLTIMA,True
2024-11-24 21:39:43+00:00,960,El Señor de la Noche,Don Omar,El Señor de la Noche,True
2024-11-24 21:39:44+00:00,710,Ojos Rojos,Nicky Jam,Ojos Rojos,True
2024-11-24 21:39:44+00:00,730,COSMETICOS,Myke Towers,LVEU: VIVE LA TUYA...NO LA MIA,True
2024-11-24 21:39:45+00:00,760,Vida De Rock,Duki,AMERI,True
2024-11-24 21:39:46+00:00,900,Airplane Tickets,Pharrell Williams,Airplane Tickets,True
2024-11-24 21:39:47+00:00,760,CORLEONE,SAIKO,Saliendo del Planeta,True
2024-11-24 21:39:48+00:00,760,ZENDAYA,legallyrxx,ZENDAYA,True
2024-11-24 21:39:49+00:00,720,La Nueva Y La Ex,Daddy Yankee,King Daddy,True
2024-11-24 21:39:50+00:00,750,Caramelo - Remix,Ozuna,ENOC,True
2024-11-24 21:39:51+00:00,630,El Efecto - Remix,Rauw Alejandro,El Efecto (Remix),True
2024-11-24 21:39:52+00:00,1230,Piensan,Myke Towers,Easy Money Baby,True
2024-11-24 21:39:53+00:00,850,"No Me Conocen (Remix) [con DUKI, Rei & Tiago PZK]",BANDIDO,"No Me Conocen (Remix) (Con Duki, Rei & Tiago Pzk)",True
2024-11-24 21:39:54+00:00,790,La Single,Ozuna,La Single,True
2024-11-24 21:39:55+00:00,740,GATAS,Rauw Alejandro,SATURNO,True
2024-11-24 21:39:57+00:00,1960,Otra vez (feat. J Balvin),Zion & Lennox,Motivan2,True
2024-11-24 21:39:58+00:00,760,La Botella,Justin Quiles,La Última Promesa,True
2024-11-24 21:39:59+00:00,760,Estrellita De Madrugada - Original 2022 Remaster (Ft. Daddy Yankee),Omega,Estrellita De Madrugada,True
2024-11-24 21:40:03+00:00,4210,Amigos,J Balvin,Amigos,True
2024-11-24 21:42:37+00:00,154520,Mxfix G5,Feid,Mxfix G5,False
2024-11-24 21:46:08+00:00,216107,La Nota,Manuel Turizo,Dopamina,False
2024-11-24 21:48:59+00:00,176000,Enséñame a Bailar,Bad Bunny,Un Verano Sin Ti,False
2024-11-24 21:51:39+00:00,165386,PLN,Alvaro Diaz,SAYONARA,False
2024-11-24 21:51:56+00:00,20384,La Llevo Al Cielo (Ft. Ñengo Flow),Chris Jedi,La Llevo Al Cielo (Ft. Ñengo Flow),True
2024-11-24 21:51:57+00:00,620,Pa' Que Retozen,Tego Calderón,El Abayarde,True
2024-11-24 21:51:57+00:00,810,Lean,Super Yei,Lean,True
2024-11-24 21:51:59+00:00,1260,Cosa De Locos,J Balvin,Rayo,True
2024-11-24 21:52:00+00:00,880,La Santa,Bad Bunny,YHLQMDLG,True
2024-11-24 21:52:01+00:00,960,YO LE LLEGO,J Balvin,OASIS,True
2024-11-24 21:52:02+00:00,1000,Algo Mágico,Rauw Alejandro,Afrodisíaco,True
2024-11-24 21:52:03+00:00,780,Permitame (feat. Yandel),Tony Dize,La Melodia de la Calle (Remastered),True
2024-11-24 21:52:04+00:00,1260,Ella Me Levanto,Daddy Yankee,El Cartel: The Big Boss,True
2024-11-24 21:52:06+00:00,820,Safaera,Bad Bunny,YHLQMDLG,True
2024-11-24 21:52:06+00:00,930,YaMeFui,Bizarrap,YaMeFui,True
2024-11-24 21:52:07+00:00,730,Party,Bad Bunny,Un Verano Sin Ti,True
2024-11-24 21:52:08+00:00,730,Foreign,Kidd Keo,Old Times in Gotham,True
2024-11-24 21:52:09+00:00,730,Prendemos,Haze,Prendemos,True
2024-11-24 21:58:25+00:00,376666,Mírame - Remix,Nio Garcia,Mírame,False
2024-11-24 21:58:25+00:00,2969,ROMÁNTICOS DE LUNES,Feid,"MOR, No Le Temas a La Oscuridad",True
2024-11-24 22:04:20+00:00,355795,PASIEMPRE,Tainy,DATA,False
2024-11-24 22:07:43+00:00,203529,Todavía,Tainy,DATA,False
2024-11-24 22:08:55+00:00,75384,Por Deporte,Paulo Londra,Back To The Game,True
2024-11-24 22:08:56+00:00,1010,Descaro,Maisak,Descaro,True
2024-11-24 22:08:57+00:00,760,Fenti,Ozuna,Cosmo,True
2024-11-24 22:08:58+00:00,1490,Guaya Guaya,Don Omar,The Last Don II,True
2024-11-24 22:08:59+00:00,810,Cúrame,Rauw Alejandro,VICE VERSA,True
2024-11-24 22:11:46+00:00,167240,50 PALOS,Feid,FERXXOCALIPSIS,False
2024-11-24 22:14:18+00:00,157023,En La Cama (feat. Daddy Yankee),Nicky Jam,Exitos,False
2024-11-24 22:17:37+00:00,204153,YO AK,Feid,FERXXOCALIPSIS,False
2024-11-24 22:17:37+00:00,3058,DANCE CRIP,Trueno,DANCE CRIP,True
2024-11-24 22:17:38+00:00,920,Feliz Cumpleaños Ferxxo,Feid,FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM,True
2024-11-24 22:17:39+00:00,820,AGUARDIENTE,Myke Towers,LA VIDA ES UNA,True
2024-11-24 22:17:40+00:00,840,LA CYBER,Nicky Jam,LA CYBER,True
2024-11-24 22:17:41+00:00,850,DIME QUIÉN????,Rauw Alejandro,SATURNO,True
2024-11-24 22:17:42+00:00,790,Sin Ropa,Lunay,Sin Ropa,True
2024-11-24 22:17:43+00:00,730,Caile,Luar La L,L3tra,True
2024-11-24 22:17:43+00:00,710,Virtual Diva,Don Omar,iDon,True
2024-11-24 22:17:44+00:00,780,CASERIO,Yandel,CASERIO,True
2024-11-24 22:17:45+00:00,740,QLONA,KAROL G,MAÑANA SERÁ BONITO (BICHOTA SEASON),True
2024-11-24 22:17:47+00:00,1710,California,Feid,SIXDO,True
2024-11-24 22:20:42+00:00,175130,1000CANCIONES,Alvaro Diaz,SAYONARA,True
2024-11-24 22:22:11+00:00,88180,INTERLUDE,Feid,FERXXOCALIPSIS,True
2024-11-24 22:22:12+00:00,1130,YO AK,Feid,FERXXOCALIPSIS,True
2024-11-24 22:22:14+00:00,1500,DESQUITE,Feid,FERXXOCALIPSIS,True
2024-11-24 22:22:17+00:00,3180,ESQUIRLA,Feid,FERXXOCALIPSIS,True
2024-11-24 22:22:18+00:00,1140,CUAL ES ESA,Feid,FERXXOCALIPSIS,True
2024-11-24 22:23:58+00:00,99530,LA VUELTA,Feid,FERXXOCALIPSIS,True
2024-11-24 22:26:51+00:00,172180,Exoplaneta,Arde Bogotá,LA NOCHE,False
2024-11-25 08:28:26+00:00,735,Exoplaneta,Arde Bogotá,LA NOCHE,True
2024-11-25 08:32:13+00:00,226857,WHERE SHE GOES,Bad Bunny,WHERE SHE GOES,False
2024-11-25 08:47:59+00:00,5864,OA,Anuel AA,OA,True
2024-11-25 08:48:02+00:00,3307,Holanda,JHAYCO,Le Clique: Vida Rockstar (X),True
2024-11-25 08:48:20+00:00,17601,Maquillaje - Remix,Renn,Maquillaje (feat. Yexel),True
2024-11-25 08:48:24+00:00,4257,BBY BOO - REMIX,iZaak,BBY BOO,True
2024-11-25 08:48:48+00:00,20053,LOS DÍAS CONTADOS,Quevedo,BUENAS NOCHES,True
2024-11-25 08:48:51+00:00,3427,TAMBIÉN,Myke Towers,LA PANTERA NEGRA,True
2024-11-25 08:49:31+00:00,39677,DIABLA,Los Diozes,HOTEL MALIGNO,True
2024-11-25 08:49:39+00:00,7506,Qué Pecao,Manuel Turizo,Qué Pecao,True
2024-11-25 08:49:41+00:00,2073,Celine (with Kidd Keo),Ghost Killer Track,Celine (with Kidd Keo),True
2024-11-25 08:59:16+00:00,143487,Nueva Era,Duki,AMERI,True
2024-11-25 08:59:28+00:00,12082,Duro De Verdad pt.2,Los Sufridos,Duro De Verdad pt.2,False
2024-11-25 08:59:39+00:00,11470,Duro De Verdad pt.2,Los Sufridos,Duro De Verdad pt.2,True
2024-11-25 08:59:40+00:00,930,Las Piponas (Remix),Kris R.,Las Piponas (Remix),True
2024-11-25 08:59:41+00:00,710,Querer Querernos,Canserbero,Querer Querernos,True
2024-11-25 08:59:43+00:00,1740,Quédate,SAIKO,2 Opciones,True
2024-11-25 08:59:46+00:00,2530,El Bolero,Yami Safdie,Dije Que No Me Iba a Enamorar,True
2024-11-25 08:59:48+00:00,2280,Exclusive.mp3,Emilia,.mp3,True
2024-11-25 08:59:49+00:00,1040,QUICKIE,Cris Mj,QUICKIE,True
2024-11-25 08:59:50+00:00,680,OHH BABY,Trueno,EL ÚLTIMO BAILE,True
